Life tables (period 5x5), Total 	Last modified: 05 Aug 2025; Methods Protocol: v6 (2017) 

PopName    Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
TWN      1990-1994     50-54     0.00603  0.02975  2.65   92348    2747  455275  2567719  27.80
TWN      1990-1994     55-59     0.00919  0.04495  2.64   89601    4028  438512  2112444  23.58
TWN      1990-1994     60-64     0.01437  0.06952  2.65   85573    5949  413913  1673932  19.56
TWN      1990-1994     65-69     0.02278  0.10811  2.65   79624    8608  377864  1260020  15.82
TWN      1990-1994     70-74     0.03745  0.17195  2.63   71015   12211  326109   882156  12.42
TWN      1990-1994     75-79     0.06234  0.27066  2.57   58804   15916  255320   556046   9.46
TWN      1990-1994     80-84     0.10375  0.41081  2.47   42888   17619  169817   300726   7.01
TWN      1990-1994     85-89     0.16102  0.56331  2.33   25269   14234   88399   130910   5.18
TWN      1990-1994     90-94     0.23324  0.70194  2.16   11035    7746   33209    42510   3.85
TWN      1990-1994     95-99     0.33735  0.83207  1.96    3289    2737    8113     9301   2.83
TWN      1990-1994    100-104    0.45580  0.91286  1.72     552     504    1106     1189   2.15
TWN      1990-1994    105-109    0.58057  0.95653  1.50      48      46      79       82   1.71
TWN      1990-1994    110+       0.67981  1.00000  1.47       2       2       3        3   1.47
TWN      1995-1999        0      0.00726  0.00722  0.13  100000     722   99375  7509386  75.09
TWN      1995-1999      1-4      0.00059  0.00236  1.57   99278     234  396546  7410011  74.64
TWN      1995-1999      5-9      0.00026  0.00132  2.44   99044     131  494887  7013464  70.81
TWN      1995-1999     10-14     0.00030  0.00149  2.79   98913     148  494241  6518578  65.90
TWN      1995-1999     15-19     0.00080  0.00400  2.69   98766     395  492916  6024337  61.00
TWN      1995-1999     20-24     0.00091  0.00452  2.61   98370     445  490787  5531421  56.23
TWN      1995-1999     25-29     0.00107  0.00532  2.58   97926     521  488368  5040634  51.47
TWN      1995-1999     30-34     0.00140  0.00699  2.62   97405     681  485402  4552266  46.74
TWN      1995-1999     35-39     0.00196  0.00973  2.63   96724     941  481384  4066864  42.05
TWN      1995-1999     40-44     0.00273  0.01355  2.64   95783    1298  475847  3585480  37.43
TWN      1995-1999     45-49     0.00390  0.01932  2.64   94484    1826  468107  3109633  32.91
TWN      1995-1999     50-54     0.00584  0.02881  2.64   92659    2670  456991  2641526  28.51
TWN      1995-1999     55-59     0.00865  0.04241  2.64   89989    3816  440955  2184535  24.28
TWN      1995-1999     60-64     0.01348  0.06534  2.64   86173    5630  417588  1743579  20.23
TWN      1995-1999     65-69     0.02102  0.10013  2.64   80543    8065  383678  1325991  16.46
TWN      1995-1999     70-74     0.03374  0.15623  2.63   72478   11323  335558   942314  13.00
TWN      1995-1999     75-79     0.05546  0.24457  2.59   61155   14957  269710   606756   9.92
TWN      1995-1999     80-84     0.09651  0.38903  2.51   46198   17972  186215   337046   7.30
TWN      1995-1999     85-89     0.15266  0.54427  2.36   28226   15362  100634   150831   5.34
TWN      1995-1999     90-94     0.22941  0.69630  2.18   12863    8957   39043    50197   3.90
TWN      1995-1999     95-99     0.33316  0.82881  1.97    3907    3238    9719    11154   2.86
TWN      1995-1999    100-104    0.45675  0.91388  1.72     669     611    1338     1435   2.15
TWN      1995-1999    105-109    0.58784  0.95862  1.49      58      55      94       97   1.69
TWN      1995-1999    110+       0.69216  1.00000  1.44       2       2       3        3   1.44
TWN      2000-2004        0      0.00614  0.00611  0.14  100000     611   99472  7670795  76.71
TWN      2000-2004      1-4      0.00044  0.00178  1.60   99389     176  397132  7571322  76.18
TWN      2000-2004      5-9      0.00019  0.00095  2.35   99212      94  495812  7174190  72.31
TWN      2000-2004     10-14     0.00019  0.00097  2.66   99118      96  495365  6678378  67.38
TWN      2000-2004     15-19     0.00056  0.00281  2.82   99022     278  494502  6183013  62.44
TWN      2000-2004     20-24     0.00071  0.00352  2.59   98743     348  492879  5688511  57.61
TWN      2000-2004     25-29     0.00087  0.00434  2.59   98396     427  490948  5195632  52.80
TWN      2000-2004     30-34     0.00122  0.00608  2.65   97968     596  488441  4704683  48.02
TWN      2000-2004     35-39     0.00176  0.00877  2.66   97372     854  484864  4216242  43.30
TWN      2000-2004     40-44     0.00254  0.01262  2.64   96518    1218  479720  3731379  38.66
TWN      2000-2004     45-49     0.00360  0.01783  2.63   95300    1699  472473  3251659  34.12
TWN      2000-2004     50-54     0.00521  0.02575  2.64   93601    2410  462331  2779186  29.69
TWN      2000-2004     55-59     0.00778  0.03821  2.64   91191    3485  447738  2316854  25.41
TWN      2000-2004     60-64     0.01177  0.05726  2.65   87706    5022  426737  1869116  21.31
TWN      2000-2004     65-69     0.01860  0.08908  2.65   82684    7365  396082  1442379  17.44
TWN      2000-2004     70-74     0.02989  0.13957  2.63   75319   10513  351665  1046297  13.89
TWN      2000-2004     75-79     0.04820  0.21601  2.60   64806   13999  290441   694633  10.72
TWN      2000-2004     80-84     0.08307  0.34492  2.54   50808   17525  210969   404192   7.96
TWN      2000-2004     85-89     0.13514  0.50142  2.43   33283   16689  123491   193222   5.81
TWN      2000-2004     90-94     0.20808  0.66093  2.24   16594   10968   52708    69732   4.20
TWN      2000-2004     95-99     0.31104  0.80738  2.02    5627    4543   14605    17023   3.03
TWN      2000-2004    100-104    0.43779  0.90493  1.76    1084     981    2240     2418   2.23
TWN      2000-2004    105-109    0.57581  0.95615  1.51     103      99     171      178   1.72
TWN      2000-2004    110+       0.68696  1.00000  1.46       5       5       7        7   1.46
TWN      2005-2009        0      0.00518  0.00516  0.14  100000     516   99555  7800355  78.00
TWN      2005-2009      1-4      0.00035  0.00139  1.66   99484     138  397612  7700799  77.41
TWN      2005-2009      5-9      0.00017  0.00083  2.37   99346      83  496511  7303187  73.51
TWN      2005-2009     10-14     0.00016  0.00082  2.63   99263      81  496122  6806676  68.57
TWN      2005-2009     15-19     0.00044  0.00220  2.87   99182     218  495443  6310555  63.63
TWN      2005-2009     20-24     0.00061  0.00304  2.57   98963     301  494085  5815112  58.76
TWN      2005-2009     25-29     0.00081  0.00407  2.63   98662     401  492360  5321027  53.93
TWN      2005-2009     30-34     0.00116  0.00578  2.66   98261     568  489974  4828667  49.14
TWN      2005-2009     35-39     0.00171  0.00851  2.68   97693     831  486536  4338693  44.41
TWN      2005-2009     40-44     0.00252  0.01255  2.65   96862    1216  481456  3852157  39.77
TWN      2005-2009     45-49     0.00349  0.01731  2.61   95647    1655  474279  3370702  35.24
TWN      2005-2009     50-54     0.00485  0.02400  2.62   93991    2255  464588  2896422  30.82
TWN      2005-2009     55-59     0.00699  0.03437  2.65   91736    3153  451282  2431834  26.51
TWN      2005-2009     60-64     0.01046  0.05104  2.64   88583    4521  432237  1980552  22.36
TWN      2005-2009     65-69     0.01603  0.07728  2.67   84061    6496  405161  1548315  18.42
TWN      2005-2009     70-74     0.02631  0.12385  2.64   77565    9607  365183  1143153  14.74
TWN      2005-2009     75-79     0.04320  0.19584  2.62   67959   13309  308088   777970  11.45
TWN      2005-2009     80-84     0.07242  0.30771  2.56   54650   16816  232217   469882   8.60
TWN      2005-2009     85-89     0.11923  0.45719  2.45   37833   17297  145076   237665   6.28
TWN      2005-2009     90-94     0.18983  0.62718  2.30   20536   12880   67851    92589   4.51
TWN      2005-2009     95-99     0.28750  0.78115  2.08    7656    5981   20803    24739   3.23
TWN      2005-2009    100-104    0.41370  0.89159  1.81    1676    1494    3611     3936   2.35
TWN      2005-2009    105-109    0.55463  0.95082  1.54     182     173     311      325   1.79
TWN      2005-2009    110+       0.66966  1.00000  1.49       9       9      13       13   1.49
TWN      2010-2014        0      0.00434  0.00433  0.14  100000     433   99628  7925601  79.26
TWN      2010-2014      1-4      0.00025  0.00101  1.67   99567     101  398034  7825973  78.60
TWN      2010-2014      5-9      0.00014  0.00071  2.48   99466      71  497154  7427939  74.68
TWN      2010-2014     10-14     0.00015  0.00073  2.69   99396      73  496810  6930785  69.73
TWN      2010-2014     15-19     0.00036  0.00178  2.90   99323     177  496242  6433975  64.78
TWN      2010-2014     20-24     0.00047  0.00237  2.54   99146     235  495152  5937733  59.89
TWN      2010-2014     25-29     0.00061  0.00303  2.67   98911     300  493855  5442581  55.02
TWN      2010-2014     30-34     0.00093  0.00462  2.65   98611     456  491986  4948726  50.18
TWN      2010-2014     35-39     0.00147  0.00734  2.69   98155     721  489111  4456740  45.41
TWN      2010-2014     40-44     0.00225  0.01120  2.66   97434    1092  484614  3967628  40.72
TWN      2010-2014     45-49     0.00331  0.01643  2.63   96343    1583  477969  3483014  36.15
TWN      2010-2014     50-54     0.00456  0.02255  2.63   94760    2137  468724  3005045  31.71
TWN      2010-2014     55-59     0.00630  0.03101  2.63   92623    2873  456306  2536321  27.38
TWN      2010-2014     60-64     0.00920  0.04503  2.64   89750    4041  439228  2080015  23.18
TWN      2010-2014     65-69     0.01412  0.06833  2.66   85709    5857  414840  1640787  19.14
TWN      2010-2014     70-74     0.02285  0.10846  2.65   79852    8661  378943  1225948  15.35
TWN      2010-2014     75-79     0.03902  0.17865  2.64   71192   12718  325967   847005  11.90
TWN      2010-2014     80-84     0.06728  0.28943  2.59   58473   16924  251534   521039   8.91
TWN      2010-2014     85-89     0.11307  0.43972  2.47   41549   18270  161587   269505   6.49
TWN      2010-2014     90-94     0.18241  0.61180  2.31   23279   14242   78079   107918   4.64
TWN      2010-2014     95-99     0.27977  0.77195  2.10    9037    6976   24935    29839   3.30
TWN      2010-2014    100-104    0.40754  0.88826  1.82    2061    1831    4492     4904   2.38
TWN      2010-2014    105-109    0.55358  0.95096  1.55     230     219     396      412   1.79
TWN      2010-2014    110+       0.67477  1.00000  1.48      11      11      17       17   1.48
TWN      2015-2019        0      0.00418  0.00417  0.14  100000     417   99642  8011597  80.12
TWN      2015-2019      1-4      0.00020  0.00079  1.63   99583      78  398148  7911955  79.45
TWN      2015-2019      5-9      0.00011  0.00054  2.41   99505      53  497387  7513807  75.51
TWN      2015-2019     10-14     0.00013  0.00066  2.69   99452      66  497106  7016419  70.55
TWN      2015-2019     15-19     0.00034  0.00168  2.91   99386     167  496580  6519313  65.60
TWN      2015-2019     20-24     0.00045  0.00223  2.53   99219     222  495546  6022733  60.70
TWN      2015-2019     25-29     0.00051  0.00255  2.59   98997     253  494377  5527187  55.83
TWN      2015-2019     30-34     0.00078  0.00387  2.69   98744     382  492840  5032810  50.97
TWN      2015-2019     35-39     0.00125  0.00623  2.71   98362     613  490405  4539970  46.16
TWN      2015-2019     40-44     0.00202  0.01007  2.68   97749     984  486463  4049565  41.43
TWN      2015-2019     45-49     0.00308  0.01528  2.66   96765    1479  480357  3563101  36.82
TWN      2015-2019     50-54     0.00442  0.02188  2.62   95286    2084  471475  3082744  32.35
TWN      2015-2019     55-59     0.00614  0.03025  2.61   93202    2819  459274  2611269  28.02
TWN      2015-2019     60-64     0.00856  0.04197  2.64   90382    3794  442973  2151995  23.81
TWN      2015-2019     65-69     0.01272  0.06174  2.65   86589    5346  420396  1709022  19.74
TWN      2015-2019     70-74     0.02069  0.09867  2.66   81243    8017  387482  1288626  15.86
TWN      2015-2019     75-79     0.03507  0.16201  2.65   73226   11863  338244   901144  12.31
TWN      2015-2019     80-84     0.06252  0.27199  2.61   61363   16690  266966   562899   9.17
TWN      2015-2019     85-89     0.10878  0.42745  2.50   44673   19095  175539   295933   6.62
TWN      2015-2019     90-94     0.17780  0.60261  2.33   25577   15413   86686   120394   4.71
TWN      2015-2019     95-99     0.27815  0.77019  2.10   10164    7828   28145    33708   3.32
TWN      2015-2019    100-104    0.40714  0.88809  1.83    2336    2074    5095     5563   2.38
TWN      2015-2019    105-109    0.55367  0.95100  1.55     261     249     449      468   1.79
TWN      2015-2019    110+       0.67501  1.00000  1.48      13      13      19       19   1.48
TWN      2020-2023        0      0.00415  0.00414  0.14  100000     414   99644  8039526  80.40
TWN      2020-2023      1-4      0.00019  0.00075  1.60   99586      74  398166  7939882  79.73
TWN      2020-2023      5-9      0.00009  0.00047  2.47   99512      47  497440  7541715  75.79
TWN      2020-2023     10-14     0.00013  0.00064  2.83   99465      64  497184  7044276  70.82
TWN      2020-2023     15-19     0.00036  0.00178  2.89   99401     177  496630  6547092  65.87
TWN      2020-2023     20-24     0.00050  0.00250  2.49   99224     248  495498  6050462  60.98
TWN      2020-2023     25-29     0.00052  0.00260  2.61   98976     257  494265  5554963  56.12
TWN      2020-2023     30-34     0.00067  0.00334  2.61   98719     330  492807  5060698  51.26
TWN      2020-2023     35-39     0.00106  0.00528  2.69   98389     519  490748  4567892  46.43
TWN      2020-2023     40-44     0.00182  0.00906  2.70   97870     887  487316  4077144  41.66
TWN      2020-2023     45-49     0.00291  0.01446  2.66   96984    1403  481640  3589828  37.01
TWN      2020-2023     50-54     0.00439  0.02171  2.63   95581    2075  472992  3108188  32.52
TWN      2020-2023     55-59     0.00608  0.02996  2.62   93506    2802  460864  2635195  28.18
TWN      2020-2023     60-64     0.00857  0.04200  2.62   90704    3809  444468  2174331  23.97
TWN      2020-2023     65-69     0.01228  0.05967  2.65   86895    5185  422272  1729863  19.91
TWN      2020-2023     70-74     0.01985  0.09487  2.67   81710    7751  390521  1307591  16.00
TWN      2020-2023     75-79     0.03352  0.15540  2.65   73958   11493  342816   917070  12.40
TWN      2020-2023     80-84     0.06023  0.26334  2.62   62466   16450  273141   574254   9.19
TWN      2020-2023     85-89     0.10884  0.42808  2.51   46016   19698  180986   301113   6.54
TWN      2020-2023     90-94     0.18429  0.61662  2.32   26317   16228   88054   120127   4.56
TWN      2020-2023     95-99     0.29194  0.78813  2.08   10090    7952   27238    32073   3.18
TWN      2020-2023    100-104    0.43078  0.90245  1.78    2138    1929    4478     4835   2.26
TWN      2020-2023    105-109    0.58053  0.95775  1.50     209     200     344      357   1.71
TWN      2020-2023    110+       0.69719  1.00000  1.43       9       9      13       13   1.43
UKR      1960-1964        0      0.02558  0.02503  0.13  100000    2503   97814  7135564  71.36
UKR      1960-1964      1-4      0.00168  0.00669  1.37   97497     653  388274  7037750  72.18
UKR      1960-1964      5-9      0.00067  0.00334  2.37   96845     323  483373  6649476  68.66
UKR      1960-1964     10-14     0.00059  0.00294  2.54   96522     284  481910  6166102  63.88
UKR      1960-1964     15-19     0.00094  0.00467  2.74   96238     449  480176  5684192  59.06
UKR      1960-1964     20-24     0.00134  0.00667  2.59   95789     639  477405  5204017  54.33
UKR      1960-1964     25-29     0.00166  0.00828  2.52   95150     788  473792  4726612  49.68
UKR      1960-1964     30-34     0.00208  0.01035  2.52   94362     976  469388  4252819  45.07
UKR      1960-1964     35-39     0.00254  0.01264  2.55   93385    1180  464030  3783431  40.51
UKR      1960-1964     40-44     0.00340  0.01684  2.58   92205    1553  457263  3319401  36.00
UKR      1960-1964     45-49     0.00460  0.02276  2.57   90653    2064  448254  2862138  31.57
UKR      1960-1964     50-54     0.00676  0.03327  2.59   88589    2948  435846  2413884  27.25
UKR      1960-1964     55-59     0.01004  0.04902  2.59   85641    4198  418081  1978037  23.10
UKR      1960-1964     60-64     0.01668  0.08019  2.61   81443    6531  391587  1559957  19.15
UKR      1960-1964     65-69     0.02402  0.11341  2.54   74912    8496  353654  1168369  15.60
UKR      1960-1964     70-74     0.04027  0.18373  2.62   66416   12203  303032   814715  12.27
UKR      1960-1964     75-79     0.06493  0.27908  2.49   54214   15130  233031   511683   9.44
UKR      1960-1964     80-84     0.10558  0.41664  2.47   39084   16284  154232   278652   7.13
UKR      1960-1964     85-89     0.15930  0.55492  2.27   22800   12652   79423   124420   5.46
UKR      1960-1964     90-94     0.19701  0.62807  2.12   10148    6374   32352    44996   4.43
UKR      1960-1964     95-99     0.28080  0.76780  2.05    3774    2898   10320    12644   3.35
UKR      1960-1964    100-104    0.36524  0.85287  1.88     876     747    2046     2324   2.65
UKR      1960-1964    105-109    0.45884  0.91181  1.70     129     118     256      277   2.15
UKR      1960-1964    110+       0.53644  1.00000  1.86      11      11      21       21   1.86
UKR      1965-1969        0      0.01910  0.01878  0.11  100000    1878   98328  7156847  71.57
UKR      1965-1969      1-4      0.00146  0.00582  1.38   98122     571  390994  7058518  71.94
UKR      1965-1969      5-9      0.00059  0.00295  2.38   97551     288  487001  6667524  68.35
UKR      1965-1969     10-14     0.00050  0.00247  2.54   97263     240  485725  6180523  63.54
UKR      1965-1969     15-19     0.00087  0.00436  2.76   97023     423  484169  5694799  58.70
UKR      1965-1969     20-24     0.00117  0.00583  2.69   96600     563  481700  5210630  53.94
UKR      1965-1969     25-29     0.00162  0.00807  2.57   96037     775  478300  4728930  49.24
UKR      1965-1969     30-34     0.00214  0.01067  2.56   95261    1016  473833  4250630  44.62
UKR      1965-1969     35-39     0.00264  0.01309  2.57   94245    1234  468232  3776797  40.07
UKR      1965-1969     40-44     0.00362  0.01793  2.60   93011    1667  461055  3308565  35.57
UKR      1965-1969     45-49     0.00498  0.02460  2.60   91344    2247  451333  2847510  31.17
UKR      1965-1969     50-54     0.00706  0.03471  2.60   89097    3092  438051  2396177  26.89
UKR      1965-1969     55-59     0.01029  0.05019  2.61   86005    4317  419714  1958126  22.77
UKR      1965-1969     60-64     0.01659  0.07978  2.61   81688    6517  392859  1538411  18.83
UKR      1965-1969     65-69     0.02634  0.12384  2.59   75171    9309  353424  1145552  15.24
UKR      1965-1969     70-74     0.04204  0.19070  2.57   65862   12560  298736   792128  12.03
UKR      1965-1969     75-79     0.06726  0.28849  2.54   53302   15377  228642   493392   9.26
UKR      1965-1969     80-84     0.10653  0.41909  2.46   37925   15894  149194   264750   6.98
UKR      1965-1969     85-89     0.16441  0.56983  2.31   22031   12554   76356   115556   5.25
UKR      1965-1969     90-94     0.21523  0.66551  2.13    9477    6307   29303    39200   4.14
UKR      1965-1969     95-99     0.30331  0.79525  2.01    3170    2521    8311     9897   3.12
UKR      1965-1969    100-104    0.39861  0.87822  1.82     649     570    1430     1586   2.44
UKR      1965-1969    105-109    0.50281  0.93147  1.62      79      74     146      156   1.97
UKR      1965-1969    110+       0.58892  1.00000  1.70       5       5       9        9   1.70
UKR      1970-1974        0      0.01710  0.01684  0.11  100000    1684   98507  7104052  71.04
UKR      1970-1974      1-4      0.00140  0.00559  1.38   98316     549  391825  7005545  71.26
UKR      1970-1974      5-9      0.00059  0.00295  2.38   97766     288  488077  6613720  67.65
UKR      1970-1974     10-14     0.00047  0.00236  2.51   97478     230  486818  6125643  62.84
UKR      1970-1974     15-19     0.00084  0.00418  2.72   97248     406  485314  5638825  57.98
UKR      1970-1974     20-24     0.00131  0.00651  2.62   96842     630  482707  5153510  53.22
UKR      1970-1974     25-29     0.00164  0.00815  2.62   96212     784  479193  4670803  48.55
UKR      1970-1974     30-34     0.00227  0.01128  2.58   95428    1077  474531  4191609  43.92
UKR      1970-1974     35-39     0.00291  0.01443  2.59   94351    1361  468469  3717079  39.40
UKR      1970-1974     40-44     0.00408  0.02018  2.59   92990    1877  460433  3248610  34.94
UKR      1970-1974     45-49     0.00542  0.02675  2.60   91113    2437  449727  2788177  30.60
UKR      1970-1974     50-54     0.00773  0.03796  2.62   88676    3366  435366  2338449  26.37
UKR      1970-1974     55-59     0.01097  0.05345  2.60   85310    4560  415609  1903084  22.31
UKR      1970-1974     60-64     0.01720  0.08265  2.64   80750    6674  387979  1487474  18.42
UKR      1970-1974     65-69     0.02699  0.12679  2.61   74076    9392  347981  1099495  14.84
UKR      1970-1974     70-74     0.04616  0.20774  2.60   64685   13438  291128   751514  11.62
UKR      1970-1974     75-79     0.07159  0.30416  2.53   51247   15587  217738   460386   8.98
UKR      1970-1974     80-84     0.11088  0.43278  2.47   35659   15433  139178   242648   6.80
UKR      1970-1974     85-89     0.16754  0.57636  2.29   20227   11658   69581   103470   5.12
UKR      1970-1974     90-94     0.22757  0.68866  2.13    8569    5901   25931    33889   3.95
UKR      1970-1974     95-99     0.31897  0.81242  1.98    2668    2167    6795     7958   2.98
UKR      1970-1974    100-104    0.42049  0.89245  1.78     500     447    1062     1163   2.32
UKR      1970-1974    105-109    0.52991  0.94132  1.58      54      51      96      101   1.87
UKR      1970-1974    110+       0.61933  1.00000  1.61       3       3       5        5   1.61
UKR      1975-1979        0      0.01875  0.01844  0.11  100000    1844   98360  7009518  70.10
UKR      1975-1979      1-4      0.00151  0.00603  1.32   98156     592  391038  6911158  70.41
UKR      1975-1979      5-9      0.00059  0.00294  2.40   97564     286  487075  6520120  66.83
UKR      1975-1979     10-14     0.00047  0.00235  2.53   97278     228  485823  6033045  62.02
UKR      1975-1979     15-19     0.00086  0.00430  2.74   97049     417  484303  5547222  57.16
UKR      1975-1979     20-24     0.00138  0.00687  2.62   96632     664  481583  5062919  52.39
UKR      1975-1979     25-29     0.00172  0.00858  2.57   95968     823  477838  4581336  47.74
UKR      1975-1979     30-34     0.00238  0.01183  2.64   95145    1125  473071  4103498  43.13
UKR      1975-1979     35-39     0.00332  0.01647  2.60   94020    1549  466390  3630426  38.61
UKR      1975-1979     40-44     0.00459  0.02271  2.62   92471    2100  457350  3164036  34.22
UKR      1975-1979     45-49     0.00644  0.03170  2.62   90371    2865  445025  2706686  29.95
UKR      1975-1979     50-54     0.00873  0.04277  2.58   87506    3743  428483  2261661  25.85
UKR      1975-1979     55-59     0.01234  0.05997  2.62   83763    5023  406887  1833177  21.89
UKR      1975-1979     60-64     0.01820  0.08720  2.60   78741    6866  377243  1426291  18.11
UKR      1975-1979     65-69     0.02796  0.13111  2.63   71874    9423  337028  1049048  14.60
UKR      1975-1979     70-74     0.04567  0.20568  2.59   62451   12845  281266   712020  11.40
UKR      1975-1979     75-79     0.07529  0.31773  2.55   49606   15761  209357   430754   8.68
UKR      1975-1979     80-84     0.11820  0.45290  2.42   33844   15328  129682   221397   6.54
UKR      1975-1979     85-89     0.17410  0.59177  2.29   18516   10957   62937    91716   4.95
UKR      1975-1979     90-94     0.24029  0.70770  2.10    7559    5349   22263    28778   3.81
UKR      1975-1979     95-99     0.32360  0.81658  1.97    2209    1804    5575     6516   2.95
UKR      1975-1979    100-104    0.42149  0.89260  1.77     405     362     858      940   2.32
UKR      1975-1979    105-109    0.52647  0.93987  1.58      44      41      78       82   1.88
UKR      1975-1979    110+       0.61214  1.00000  1.63       3       3       4        4   1.63
UKR      1980-1984        0      0.01624  0.01601  0.12  100000    1601   98584  6978653  69.79
UKR      1980-1984      1-4      0.00133  0.00529  1.37   98399     520  392227  6880069  69.92
UKR      1980-1984      5-9      0.00053  0.00265  2.40   97879     259  488720  6487842  66.28
UKR      1980-1984     10-14     0.00044  0.00222  2.57   97620     217  487572  5999122  61.45
UKR      1980-1984     15-19     0.00085  0.00426  2.73   97403     415  486072  5511550  56.59
UKR      1980-1984     20-24     0.00137  0.00682  2.63   96988     661  483369  5025478  51.82
UKR      1980-1984     25-29     0.00178  0.00887  2.61   96326     854  479588  4542108  47.15
UKR      1980-1984     30-34     0.00243  0.01209  2.60   95472    1154  474596  4062520  42.55
UKR      1980-1984     35-39     0.00348  0.01726  2.66   94318    1628  467789  3587924  38.04
UKR      1980-1984     40-44     0.00509  0.02516  2.58   92690    2332  457813  3120135  33.66
UKR      1980-1984     45-49     0.00700  0.03441  2.63   90358    3110  444418  2662321  29.46
UKR      1980-1984     50-54     0.01005  0.04908  2.59   87248    4282  425933  2217903  25.42
UKR      1980-1984     55-59     0.01344  0.06510  2.59   82966    5401  401817  1791970  21.60
UKR      1980-1984     60-64     0.01952  0.09325  2.62   77566    7233  370613  1390153  17.92
UKR      1980-1984     65-69     0.02902  0.13560  2.58   70332    9537  328623  1019540  14.50
UKR      1980-1984     70-74     0.04590  0.20670  2.59   60796   12566  273755   690917  11.36
UKR      1980-1984     75-79     0.07338  0.31069  2.53   48229   14984  204205   417162   8.65
UKR      1980-1984     80-84     0.12191  0.46462  2.44   33245   15446  126707   212957   6.41
UKR      1980-1984     85-89     0.18108  0.60592  2.27   17799   10785   59556    86250   4.85
UKR      1980-1984     90-94     0.23968  0.70956  2.13    7014    4977   20765    26694   3.81
UKR      1980-1984     95-99     0.32861  0.82128  1.96    2037    1673    5091     5929   2.91
UKR      1980-1984    100-104    0.42519  0.89457  1.76     364     326     766      838   2.30
UKR      1980-1984    105-109    0.52841  0.94040  1.58      38      36      68       72   1.88
UKR      1980-1984    110+       0.61273  1.00000  1.63       2       2       4        4   1.63
UKR      1985-1989        0      0.01445  0.01427  0.12  100000    1427   98743  7083259  70.83
UKR      1985-1989      1-4      0.00113  0.00452  1.46   98573     446  393158  6984515  70.86
UKR      1985-1989      5-9      0.00049  0.00245  2.39   98127     240  490011  6591357  67.17
UKR      1985-1989     10-14     0.00040  0.00201  2.56   97887     197  488957  6101346  62.33
UKR      1985-1989     15-19     0.00080  0.00402  2.69   97690     392  487547  5612390  57.45
UKR      1985-1989     20-24     0.00124  0.00620  2.61   97298     603  485045  5124843  52.67
UKR      1985-1989     25-29     0.00149  0.00743  2.59   96695     718  481740  4639798  47.98
UKR      1985-1989     30-34     0.00195  0.00969  2.62   95976     930  477663  4158058  43.32
UKR      1985-1989     35-39     0.00269  0.01338  2.65   95046    1272  472238  3680395  38.72
UKR      1985-1989     40-44     0.00406  0.02009  2.67   93774    1884  464479  3208157  34.21
UKR      1985-1989     45-49     0.00610  0.03008  2.63   91890    2764  452889  2743678  29.86
UKR      1985-1989     50-54     0.00907  0.04442  2.64   89126    3959  436281  2290789  25.70
UKR      1985-1989     55-59     0.01312  0.06360  2.62   85167    5417  412956  1854508  21.77
UKR      1985-1989     60-64     0.01894  0.09061  2.60   79751    7226  381434  1441551  18.08
UKR      1985-1989     65-69     0.02839  0.13301  2.63   72525    9646  339740  1060117  14.62
UKR      1985-1989     70-74     0.04457  0.20128  2.59   62878   12656  283953   720378  11.46
UKR      1985-1989     75-79     0.07210  0.30649  2.56   50222   15393  213498   436424   8.69
UKR      1985-1989     80-84     0.11862  0.45514  2.44   34830   15852  133641   222927   6.40
UKR      1985-1989     85-89     0.18434  0.61428  2.29   18977   11657   63240    89286   4.70
UKR      1985-1989     90-94     0.25934  0.73767  2.08    7320    5400   20821    26046   3.56
UKR      1985-1989     95-99     0.35316  0.84502  1.91    1920    1623    4595     5225   2.72
UKR      1985-1989    100-104    0.46423  0.91605  1.70     298     273     587      630   2.12
UKR      1985-1989    105-109    0.58000  0.95592  1.49      25      24      41       43   1.71
UKR      1985-1989    110+       0.67241  1.00000  1.49       1       1       2        2   1.49
UKR      1990-1994        0      0.01381  0.01365  0.12  100000    1365   98800  6897988  68.98
UKR      1990-1994      1-4      0.00101  0.00403  1.57   98635     397  393575  6799188  68.93
UKR      1990-1994      5-9      0.00048  0.00238  2.37   98238     234  490572  6405613  65.21
UKR      1990-1994     10-14     0.00043  0.00213  2.66   98004     209  489529  5915041  60.36
UKR      1990-1994     15-19     0.00096  0.00479  2.78   97794     468  487930  5425512  55.48
UKR      1990-1994     20-24     0.00158  0.00785  2.61   97326     764  484802  4937582  50.73
UKR      1990-1994     25-29     0.00193  0.00961  2.59   96562     928  480574  4452780  46.11
UKR      1990-1994     30-34     0.00262  0.01304  2.61   95634    1247  475192  3972206  41.54
UKR      1990-1994     35-39     0.00367  0.01818  2.64   94387    1716  467881  3497014  37.05
UKR      1990-1994     40-44     0.00538  0.02656  2.63   92671    2462  457531  3029132  32.69
UKR      1990-1994     45-49     0.00778  0.03820  2.61   90210    3446  442825  2571602  28.51
UKR      1990-1994     50-54     0.01107  0.05392  2.62   86764    4678  422689  2128776  24.54
UKR      1990-1994     55-59     0.01597  0.07691  2.59   82085    6313  395225  1706087  20.78
UKR      1990-1994     60-64     0.02233  0.10597  2.60   75772    8029  359614  1310862  17.30
UKR      1990-1994     65-69     0.03203  0.14863  2.58   67743   10069  314360   951248  14.04
UKR      1990-1994     70-74     0.04828  0.21613  2.58   57674   12465  258176   636888  11.04
