Life tables (period 5x10), Total 	Last modified: 05 Aug 2025; Methods Protocol: v6 (2017) 

PopName    Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
AUT      1960-1969     25-29     0.00125  0.00621  2.56   95128     591  474199  4577595  48.12
AUT      1960-1969     30-34     0.00157  0.00783  2.61   94537     740  470920  4103396  43.40
AUT      1960-1969     35-39     0.00211  0.01048  2.63   93797     983  466650  3632475  38.73
AUT      1960-1969     40-44     0.00293  0.01457  2.64   92814    1352  460878  3165825  34.11
AUT      1960-1969     45-49     0.00453  0.02241  2.66   91461    2050  452510  2704947  29.57
AUT      1960-1969     50-54     0.00717  0.03526  2.67   89412    3153  439700  2252438  25.19
AUT      1960-1969     55-59     0.01184  0.05764  2.69   86259    4972  419791  1812738  21.02
AUT      1960-1969     60-64     0.01985  0.09483  2.66   81287    7709  388359  1392946  17.14
AUT      1960-1969     65-69     0.03182  0.14788  2.62   73578   10881  341972  1004588  13.65
AUT      1960-1969     70-74     0.05101  0.22711  2.59   62697   14239  279120   662616  10.57
AUT      1960-1969     75-79     0.08268  0.34350  2.54   48458   16645  201309   383496   7.91
AUT      1960-1969     80-84     0.13680  0.50567  2.42   31813   16087  117592   182187   5.73
AUT      1960-1969     85-89     0.21377  0.67230  2.24   15726   10573   49457    64595   4.11
AUT      1960-1969     90-94     0.32237  0.82000  2.00    5153    4226   13109    15138   2.94
AUT      1960-1969     95-99     0.44724  0.90964  1.74     928     844    1887     2029   2.19
AUT      1960-1969    100-104    0.58303  0.95773  1.49      84      80     138      143   1.70
AUT      1960-1969    105-109    0.70923  0.97911  1.30       4       3       5        5   1.41
AUT      1960-1969    110+       0.79990  1.00000  1.25       0       0       0        0   1.25
AUT      1970-1979        0      0.02136  0.02097  0.11  100000    2097   98138  7129713  71.30
AUT      1970-1979      1-4      0.00083  0.00332  1.57   97903     325  390825  7031575  71.82
AUT      1970-1979      5-9      0.00039  0.00196  2.33   97578     191  487383  6640750  68.06
AUT      1970-1979     10-14     0.00035  0.00173  2.66   97387     169  486542  6153368  63.18
AUT      1970-1979     15-19     0.00111  0.00554  2.90   97219     539  484960  5666826  58.29
AUT      1970-1979     20-24     0.00122  0.00610  2.40   96680     590  481869  5181866  53.60
AUT      1970-1979     25-29     0.00114  0.00566  2.54   96090     544  479111  4699997  48.91
AUT      1970-1979     30-34     0.00140  0.00696  2.63   95546     665  476152  4220886  44.18
AUT      1970-1979     35-39     0.00195  0.00969  2.69   94881     920  472280  3744734  39.47
AUT      1970-1979     40-44     0.00308  0.01530  2.67   93962    1438  466458  3272454  34.83
AUT      1970-1979     45-49     0.00465  0.02301  2.67   92524    2129  457658  2805996  30.33
AUT      1970-1979     50-54     0.00686  0.03374  2.64   90395    3050  444772  2348338  25.98
AUT      1970-1979     55-59     0.01049  0.05119  2.66   87345    4471  426250  1903566  21.79
AUT      1970-1979     60-64     0.01698  0.08166  2.66   82873    6768  398503  1477315  17.83
AUT      1970-1979     65-69     0.02840  0.13315  2.65   76106   10133  356760  1078812  14.18
AUT      1970-1979     70-74     0.04746  0.21313  2.61   65972   14061  296263   722052  10.94
AUT      1970-1979     75-79     0.07799  0.32719  2.54   51912   16985  217773   425789   8.20
AUT      1970-1979     80-84     0.12844  0.48299  2.43   34927   16869  131335   208016   5.96
AUT      1970-1979     85-89     0.20430  0.65520  2.26   18057   11831   57911    76681   4.25
AUT      1970-1979     90-94     0.31227  0.80846  2.02    6226    5034   16119    18770   3.01
AUT      1970-1979     95-99     0.43947  0.90602  1.76    1193    1080    2459     2651   2.22
AUT      1970-1979    100-104    0.57913  0.95699  1.50     112     107     185      192   1.71
AUT      1970-1979    105-109    0.70866  0.97911  1.30       5       5       7        7   1.41
AUT      1970-1979    110+       0.80081  1.00000  1.25       0       0       0        0   1.25
AUT      1980-1989        0      0.01116  0.01105  0.13  100000    1105   99034  7397762  73.98
AUT      1980-1989      1-4      0.00050  0.00200  1.59   98895     198  395103  7298728  73.80
AUT      1980-1989      5-9      0.00025  0.00123  2.35   98697     121  493163  6903624  69.95
AUT      1980-1989     10-14     0.00024  0.00119  2.68   98576     117  492607  6410461  65.03
AUT      1980-1989     15-19     0.00086  0.00431  2.95   98459     425  491422  5917854  60.10
AUT      1980-1989     20-24     0.00102  0.00510  2.45   98034     500  488893  5426432  55.35
AUT      1980-1989     25-29     0.00096  0.00478  2.56   97534     466  486530  4937539  50.62
AUT      1980-1989     30-34     0.00116  0.00576  2.61   97068     559  484001  4451009  45.85
AUT      1980-1989     35-39     0.00170  0.00845  2.67   96508     815  480640  3967007  41.11
AUT      1980-1989     40-44     0.00264  0.01310  2.68   95693    1254  475552  3486368  36.43
AUT      1980-1989     45-49     0.00401  0.01984  2.67   94439    1874  467832  3010816  31.88
AUT      1980-1989     50-54     0.00640  0.03154  2.68   92565    2920  456041  2542984  27.47
AUT      1980-1989     55-59     0.00959  0.04686  2.63   89645    4201  438282  2086943  23.28
AUT      1980-1989     60-64     0.01422  0.06878  2.63   85444    5877  413277  1648661  19.30
AUT      1980-1989     65-69     0.02224  0.10569  2.67   79568    8410  378221  1235384  15.53
AUT      1980-1989     70-74     0.03770  0.17308  2.64   71158   12316  326672   857163  12.05
AUT      1980-1989     75-79     0.06474  0.28006  2.59   58842   16479  254549   530491   9.02
AUT      1980-1989     80-84     0.11164  0.43572  2.48   42362   18458  165339   275941   6.51
AUT      1980-1989     85-89     0.18281  0.61306  2.31   23904   14655   80164   110602   4.63
AUT      1980-1989     90-94     0.28041  0.77340  2.10    9250    7154   25511    30438   3.29
AUT      1980-1989     95-99     0.41309  0.89172  1.81    2096    1869    4524     4927   2.35
AUT      1980-1989    100-104    0.55847  0.95210  1.54     227     216     387      402   1.77
AUT      1980-1989    105-109    0.69641  0.97781  1.32      11      11      15       16   1.43
AUT      1980-1989    110+       0.79508  1.00000  1.26       0       0       0        0   1.26
AUT      1990-1999        0      0.00605  0.00602  0.14  100000     602   99481  7672265  76.72
AUT      1990-1999      1-4      0.00033  0.00133  1.63   99398     133  397279  7572784  76.19
AUT      1990-1999      5-9      0.00015  0.00075  2.35   99266      74  496131  7175505  72.29
AUT      1990-1999     10-14     0.00016  0.00080  2.77   99191      80  495780  6679374  67.34
AUT      1990-1999     15-19     0.00064  0.00321  3.05   99112     318  494940  6183594  62.39
AUT      1990-1999     20-24     0.00083  0.00413  2.43   98794     408  492920  5688654  57.58
AUT      1990-1999     25-29     0.00074  0.00369  2.53   98385     363  491031  5195735  52.81
AUT      1990-1999     30-34     0.00089  0.00442  2.61   98022     433  489074  4704704  48.00
AUT      1990-1999     35-39     0.00129  0.00641  2.67   97589     625  486488  4215629  43.20
AUT      1990-1999     40-44     0.00207  0.01030  2.70   96964     999  482522  3729142  38.46
AUT      1990-1999     45-49     0.00336  0.01665  2.66   95965    1598  476084  3246620  33.83
AUT      1990-1999     50-54     0.00510  0.02518  2.64   94367    2376  466231  2770536  29.36
AUT      1990-1999     55-59     0.00757  0.03719  2.64   91991    3421  451884  2304305  25.05
AUT      1990-1999     60-64     0.01223  0.05945  2.65   88569    5265  430486  1852421  20.91
AUT      1990-1999     65-69     0.01892  0.09052  2.63   83304    7541  398655  1421935  17.07
AUT      1990-1999     70-74     0.02919  0.13649  2.62   75763   10341  354246  1023280  13.51
AUT      1990-1999     75-79     0.04965  0.22208  2.63   65422   14529  292644   669034  10.23
AUT      1990-1999     80-84     0.08914  0.36563  2.54   50893   18608  208740   376391   7.40
AUT      1990-1999     85-89     0.15383  0.54984  2.41   32285   17752  115397   167651   5.19
AUT      1990-1999     90-94     0.25078  0.73247  2.16   14534   10645   42450    52253   3.60
AUT      1990-1999     95-99     0.38166  0.87188  1.89    3888    3390    8882     9803   2.52
AUT      1990-1999    100-104    0.53470  0.94593  1.58     498     471     881      921   1.85
AUT      1990-1999    105-109    0.68471  0.97665  1.34      27      26      38       39   1.46
AUT      1990-1999    110+       0.79316  1.00000  1.26       1       1       1        1   1.26
AUT      2000-2009        0      0.00418  0.00416  0.14  100000     416   99642  7943819  79.44
AUT      2000-2009      1-4      0.00021  0.00084  1.54   99584      84  398129  7844177  78.77
AUT      2000-2009      5-9      0.00010  0.00051  2.46   99500      51  497370  7446048  74.83
AUT      2000-2009     10-14     0.00012  0.00060  2.77   99449      60  497112  6948679  69.87
AUT      2000-2009     15-19     0.00050  0.00249  2.94   99389     248  496435  6451567  64.91
AUT      2000-2009     20-24     0.00061  0.00302  2.45   99142     300  494944  5955132  60.07
AUT      2000-2009     25-29     0.00055  0.00276  2.48   98842     273  493521  5460188  55.24
AUT      2000-2009     30-34     0.00062  0.00312  2.63   98569     308  492118  4966667  50.39
AUT      2000-2009     35-39     0.00090  0.00448  2.70   98262     440  490296  4474548  45.54
AUT      2000-2009     40-44     0.00144  0.00718  2.71   97822     703  487496  3984252  40.73
AUT      2000-2009     45-49     0.00245  0.01217  2.70   97119    1182  482875  3496756  36.00
AUT      2000-2009     50-54     0.00410  0.02029  2.70   95937    1947  475214  3013881  31.42
AUT      2000-2009     55-59     0.00638  0.03142  2.66   93990    2953  463044  2538668  27.01
AUT      2000-2009     60-64     0.00932  0.04558  2.62   91037    4150  445292  2075624  22.80
AUT      2000-2009     65-69     0.01396  0.06757  2.64   86887    5871  420587  1630332  18.76
AUT      2000-2009     70-74     0.02289  0.10866  2.66   81017    8803  384519  1209745  14.93
AUT      2000-2009     75-79     0.03896  0.17835  2.63   72214   12879  330585   825225  11.43
AUT      2000-2009     80-84     0.06967  0.29831  2.59   59334   17700  254066   494640   8.34
AUT      2000-2009     85-89     0.12872  0.48580  2.48   41634   20226  157136   240574   5.78
AUT      2000-2009     90-94     0.22509  0.69418  2.24   21409   14861   66025    83438   3.90
AUT      2000-2009     95-99     0.35843  0.85561  1.95    6547    5602   15629    17413   2.66
AUT      2000-2009    100-104    0.52272  0.94306  1.61     945     892    1706     1784   1.89
AUT      2000-2009    105-109    0.68553  0.97711  1.34      54      53      77       78   1.45
AUT      2000-2009    110+       0.80156  1.00000  1.25       1       1       2        2   1.25
AUT      2010-2019        0      0.00320  0.00319  0.14  100000     319   99727  8127822  81.28
AUT      2010-2019      1-4      0.00016  0.00063  1.63   99681      63  398576  8028095  80.54
AUT      2010-2019      5-9      0.00008  0.00039  2.54   99618      39  497994  7629519  76.59
AUT      2010-2019     10-14     0.00010  0.00048  2.72   99579      48  497786  7131525  71.62
AUT      2010-2019     15-19     0.00030  0.00149  2.84   99531     148  497336  6633739  66.65
AUT      2010-2019     20-24     0.00041  0.00203  2.42   99383     202  496396  6136403  61.74
AUT      2010-2019     25-29     0.00043  0.00213  2.56   99182     211  495392  5640007  56.87
AUT      2010-2019     30-34     0.00051  0.00256  2.66   98971     253  494260  5144615  51.98
AUT      2010-2019     35-39     0.00070  0.00351  2.62   98718     347  492764  4650355  47.11
AUT      2010-2019     40-44     0.00110  0.00547  2.68   98371     538  490606  4157591  42.26
AUT      2010-2019     45-49     0.00187  0.00930  2.71   97833     909  487083  3666985  37.48
AUT      2010-2019     50-54     0.00310  0.01540  2.71   96923    1493  481201  3179901  32.81
AUT      2010-2019     55-59     0.00514  0.02538  2.68   95431    2422  471539  2698700  28.28
AUT      2010-2019     60-64     0.00839  0.04114  2.67   93008    3827  456130  2227161  23.95
AUT      2010-2019     65-69     0.01299  0.06304  2.64   89182    5622  432635  1771031  19.86
AUT      2010-2019     70-74     0.01940  0.09270  2.62   83560    7746  399396  1338395  16.02
AUT      2010-2019     75-79     0.03097  0.14433  2.65   75813   10942  353371   939000  12.39
AUT      2010-2019     80-84     0.05871  0.25795  2.65   64871   16734  285032   585628   9.03
AUT      2010-2019     85-89     0.11248  0.43990  2.52   48137   21176  188263   300597   6.24
AUT      2010-2019     90-94     0.20469  0.65962  2.31   26962   17784   86885   112334   4.17
AUT      2010-2019     95-99     0.34087  0.84179  1.99    9177    7725   22663    25448   2.77
AUT      2010-2019    100-104    0.51350  0.94082  1.63    1452    1366    2660     2785   1.92
AUT      2010-2019    105-109    0.68739  0.97767  1.34      86      84     122      125   1.45
AUT      2010-2019    110+       0.81017  1.00000  1.23       2       2       2        2   1.23
AUT      2020-2023        0      0.00280  0.00280  0.14  100000     280   99760  8148044  81.48
AUT      2020-2023      1-4      0.00013  0.00051  1.66   99720      51  398763  8048284  80.71
AUT      2020-2023      5-9      0.00007  0.00034  2.29   99670      34  498257  7649521  76.75
AUT      2020-2023     10-14     0.00009  0.00045  2.71   99636      45  498076  7151264  71.77
AUT      2020-2023     15-19     0.00031  0.00156  2.72   99591     156  497598  6653189  66.81
AUT      2020-2023     20-24     0.00037  0.00184  2.48   99435     183  496712  6155591  61.91
AUT      2020-2023     25-29     0.00038  0.00188  2.63   99251     187  495815  5658879  57.02
