Life tables (period 5x5), Females 	Last modified: 05 Aug 2025; Methods Protocol: v6 (2017) 

PopName    Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
BEL      1990-1994     30-34     0.00063  0.00314  2.62   98442     309  491475  4995497  50.75
BEL      1990-1994     35-39     0.00098  0.00489  2.70   98133     480  489561  4504022  45.90
BEL      1990-1994     40-44     0.00163  0.00810  2.63   97653     791  486389  4014461  41.11
BEL      1990-1994     45-49     0.00235  0.01169  2.69   96862    1132  481693  3528072  36.42
BEL      1990-1994     50-54     0.00337  0.01673  2.64   95730    1601  474865  3046379  31.82
BEL      1990-1994     55-59     0.00500  0.02471  2.66   94128    2326  465190  2571514  27.32
BEL      1990-1994     60-64     0.00767  0.03768  2.68   91802    3459  450977  2106325  22.94
BEL      1990-1994     65-69     0.01262  0.06128  2.68   88343    5414  429130  1655348  18.74
BEL      1990-1994     70-74     0.02221  0.10566  2.70   82930    8762  394464  1226218  14.79
BEL      1990-1994     75-79     0.03998  0.18273  2.65   74167   13553  339008   831754  11.21
BEL      1990-1994     80-84     0.07474  0.31672  2.59   60614   19198  256863   492746   8.13
BEL      1990-1994     85-89     0.13363  0.49865  2.46   41417   20652  154555   235882   5.70
BEL      1990-1994     90-94     0.22505  0.69400  2.24   20764   14410   64030    81328   3.92
BEL      1990-1994     95-99     0.34982  0.84690  1.95    6354    5381   15382    17297   2.72
BEL      1990-1994    100-104    0.50013  0.93424  1.65     973     909    1817     1915   1.97
BEL      1990-1994    105-109    0.65192  0.97188  1.39      64      62      95       98   1.53
BEL      1990-1994    110+       0.76471  1.00000  1.31       2       2       2        2   1.31
BEL      1995-1999        0      0.00464  0.00462  0.14  100000     462   99602  8053025  80.53
BEL      1995-1999      1-4      0.00026  0.00103  1.53   99538     103  397896  7953423  79.90
BEL      1995-1999      5-9      0.00013  0.00067  2.39   99435      67  496999  7555527  75.98
BEL      1995-1999     10-14     0.00016  0.00082  2.54   99368      82  496639  7058528  71.03
BEL      1995-1999     15-19     0.00031  0.00156  2.80   99286     155  496091  6561888  66.09
BEL      1995-1999     20-24     0.00038  0.00190  2.62   99131     188  495209  6065797  61.19
BEL      1995-1999     25-29     0.00041  0.00203  2.62   98943     201  494236  5570588  56.30
BEL      1995-1999     30-34     0.00057  0.00283  2.73   98742     280  493073  5076352  51.41
BEL      1995-1999     35-39     0.00090  0.00447  2.69   98462     441  491292  4583279  46.55
BEL      1995-1999     40-44     0.00151  0.00752  2.73   98022     737  488436  4091986  41.75
BEL      1995-1999     45-49     0.00233  0.01159  2.64   97284    1127  483760  3603550  37.04
BEL      1995-1999     50-54     0.00340  0.01686  2.57   96157    1621  476845  3119790  32.44
BEL      1995-1999     55-59     0.00476  0.02353  2.64   94536    2225  467429  2642945  27.96
BEL      1995-1999     60-64     0.00703  0.03459  2.66   92312    3193  454079  2175517  23.57
BEL      1995-1999     65-69     0.01150  0.05602  2.69   89118    4993  434070  1721438  19.32
BEL      1995-1999     70-74     0.01974  0.09441  2.70   84126    7942  402332  1287367  15.30
BEL      1995-1999     75-79     0.03665  0.16889  2.68   76184   12867  351102   885035  11.62
BEL      1995-1999     80-84     0.06942  0.29792  2.62   63317   18864  271725   533933   8.43
BEL      1995-1999     85-89     0.12650  0.47974  2.48   44453   21326  168585   262208   5.90
BEL      1995-1999     90-94     0.21523  0.67733  2.26   23127   15665   72782    93623   4.05
BEL      1995-1999     95-99     0.33949  0.83807  1.98    7463    6254   18422    20842   2.79
BEL      1995-1999    100-104    0.49096  0.93094  1.67    1208    1125    2291     2420   2.00
BEL      1995-1999    105-109    0.64558  0.97096  1.40      83      81     126      129   1.54
BEL      1995-1999    110+       0.76105  1.00000  1.31       2       2       3        3   1.31
BEL      2000-2004        0      0.00386  0.00385  0.14  100000     385   99669  8125707  81.26
BEL      2000-2004      1-4      0.00025  0.00099  1.55   99615      99  398219  8026038  80.57
BEL      2000-2004      5-9      0.00011  0.00053  2.37   99516      52  497444  7627819  76.65
BEL      2000-2004     10-14     0.00013  0.00065  2.84   99464      65  497180  7130375  71.69
BEL      2000-2004     15-19     0.00027  0.00136  2.85   99399     135  496705  6633195  66.73
BEL      2000-2004     20-24     0.00035  0.00173  2.62   99264     171  495910  6136490  61.82
BEL      2000-2004     25-29     0.00040  0.00198  2.52   99092     196  494976  5640579  56.92
BEL      2000-2004     30-34     0.00050  0.00250  2.66   98897     247  493906  5145604  52.03
BEL      2000-2004     35-39     0.00079  0.00394  2.67   98650     389  492343  4651698  47.15
BEL      2000-2004     40-44     0.00127  0.00635  2.71   98261     624  489873  4159355  42.33
BEL      2000-2004     45-49     0.00210  0.01046  2.69   97637    1022  485826  3669482  37.58
BEL      2000-2004     50-54     0.00331  0.01642  2.63   96615    1586  479317  3183655  32.95
BEL      2000-2004     55-59     0.00472  0.02332  2.61   95029    2216  469845  2704338  28.46
BEL      2000-2004     60-64     0.00673  0.03314  2.61   92813    3075  456713  2234493  24.08
BEL      2000-2004     65-69     0.01030  0.05032  2.68   89738    4516  438227  1777780  19.81
BEL      2000-2004     70-74     0.01776  0.08533  2.70   85222    7272  409413  1339553  15.72
BEL      2000-2004     75-79     0.03311  0.15379  2.69   77950   11988  362013   930139  11.93
BEL      2000-2004     80-84     0.06525  0.28281  2.65   65963   18655  285885   568126   8.61
BEL      2000-2004     85-89     0.12283  0.46964  2.49   47308   22218  180879   282241   5.97
BEL      2000-2004     90-94     0.21500  0.67687  2.26   25090   16983   78989   101362   4.04
BEL      2000-2004     95-99     0.34378  0.84273  1.98    8107    6832   19874    22372   2.76
BEL      2000-2004    100-104    0.50243  0.93577  1.65    1275    1193    2375     2498   1.96
BEL      2000-2004    105-109    0.66239  0.97378  1.38      82      80     120      123   1.50
BEL      2000-2004    110+       0.77934  1.00000  1.28       2       2       3        3   1.28
BEL      2005-2009        0      0.00341  0.00340  0.14  100000     340   99708  8218499  82.18
BEL      2005-2009      1-4      0.00020  0.00078  1.47   99660      78  398441  8118791  81.47
BEL      2005-2009      5-9      0.00010  0.00050  2.41   99582      50  497779  7720349  77.53
BEL      2005-2009     10-14     0.00010  0.00051  2.78   99531      51  497544  7222571  72.57
BEL      2005-2009     15-19     0.00024  0.00119  2.89   99480     119  497151  6725027  67.60
BEL      2005-2009     20-24     0.00025  0.00127  2.59   99362     126  496505  6227877  62.68
BEL      2005-2009     25-29     0.00034  0.00170  2.71   99236     168  495795  5731372  57.76
BEL      2005-2009     30-34     0.00045  0.00226  2.59   99068     224  494799  5235578  52.85
BEL      2005-2009     35-39     0.00070  0.00351  2.78   98844     347  493448  4740779  47.96
BEL      2005-2009     40-44     0.00116  0.00577  2.71   98497     569  491183  4247331  43.12
BEL      2005-2009     45-49     0.00194  0.00966  2.72   97928     946  487481  3756148  38.36
BEL      2005-2009     50-54     0.00317  0.01572  2.66   96983    1525  481337  3268666  33.70
BEL      2005-2009     55-59     0.00450  0.02227  2.61   95458    2126  472214  2787329  29.20
BEL      2005-2009     60-64     0.00653  0.03216  2.63   93332    3001  459554  2315116  24.81
BEL      2005-2009     65-69     0.00965  0.04718  2.65   90330    4262  441625  1855562  20.54
BEL      2005-2009     70-74     0.01574  0.07593  2.67   86068    6536  415140  1413937  16.43
BEL      2005-2009     75-79     0.02901  0.13600  2.71   79533   10816  372853   998796  12.56
BEL      2005-2009     80-84     0.05754  0.25351  2.66   68716   17420  302751   625944   9.11
BEL      2005-2009     85-89     0.11250  0.44025  2.53   51296   22583  200746   323193   6.30
BEL      2005-2009     90-94     0.19919  0.64855  2.31   28713   18622   93487   122447   4.26
BEL      2005-2009     95-99     0.32810  0.82878  2.01   10091    8363   25490    28960   2.87
BEL      2005-2009    100-104    0.48910  0.93111  1.67    1728    1609    3289     3470   2.01
BEL      2005-2009    105-109    0.65421  0.97271  1.39     119     116     177      181   1.52
BEL      2005-2009    110+       0.77567  1.00000  1.29       3       3       4        4   1.29
BEL      2010-2014        0      0.00305  0.00305  0.14  100000     305   99739  8293155  82.93
BEL      2010-2014      1-4      0.00016  0.00066  1.54   99695      65  398620  8193416  82.18
BEL      2010-2014      5-9      0.00008  0.00041  2.42   99630      41  498044  7794795  78.24
BEL      2010-2014     10-14     0.00008  0.00041  2.57   99589      41  497844  7296752  73.27
BEL      2010-2014     15-19     0.00019  0.00094  2.78   99548      94  497530  6798908  68.30
BEL      2010-2014     20-24     0.00024  0.00120  2.51   99454     120  496972  6301378  63.36
BEL      2010-2014     25-29     0.00030  0.00152  2.58   99334     151  496304  5804407  58.43
BEL      2010-2014     30-34     0.00039  0.00196  2.59   99183     194  495446  5308103  53.52
BEL      2010-2014     35-39     0.00065  0.00326  2.71   98989     323  494206  4812656  48.62
BEL      2010-2014     40-44     0.00103  0.00515  2.72   98666     508  492170  4318450  43.77
BEL      2010-2014     45-49     0.00173  0.00863  2.69   98158     847  488833  3826280  38.98
BEL      2010-2014     50-54     0.00286  0.01422  2.66   97311    1384  483317  3337447  34.30
BEL      2010-2014     55-59     0.00439  0.02171  2.65   95927    2082  474748  2854129  29.75
BEL      2010-2014     60-64     0.00639  0.03149  2.64   93844    2955  462243  2379381  25.35
BEL      2010-2014     65-69     0.00949  0.04641  2.63   90889    4218  444457  1917139  21.09
BEL      2010-2014     70-74     0.01480  0.07150  2.65   86671    6197  418808  1472682  16.99
BEL      2010-2014     75-79     0.02563  0.12108  2.71   80474    9744  380098  1053873  13.10
BEL      2010-2014     80-84     0.05158  0.23033  2.68   70731   16291  315863   673776   9.53
BEL      2010-2014     85-89     0.10378  0.41444  2.57   54439   22562  217392   357913   6.57
BEL      2010-2014     90-94     0.18953  0.62999  2.34   31878   20083  105958   140521   4.41
BEL      2010-2014     95-99     0.31972  0.82124  2.04   11795    9687   30297    34562   2.93
BEL      2010-2014    100-104    0.48524  0.93006  1.68    2109    1961    4041     4265   2.02
BEL      2010-2014    105-109    0.65602  0.97318  1.39     147     144     219      224   1.52
BEL      2010-2014    110+       0.78098  1.00000  1.28       4       4       5        5   1.28
BEL      2015-2019        0      0.00298  0.00297  0.14  100000     297   99745  8361384  83.61
BEL      2015-2019      1-4      0.00015  0.00062  1.57   99703      61  398661  8261639  82.86
BEL      2015-2019      5-9      0.00007  0.00036  2.39   99641      36  498111  7862978  78.91
BEL      2015-2019     10-14     0.00007  0.00035  2.83   99605      35  497948  7364867  73.94
BEL      2015-2019     15-19     0.00016  0.00081  2.81   99570      81  497671  6866919  68.97
BEL      2015-2019     20-24     0.00021  0.00104  2.68   99489     104  497203  6369248  64.02
BEL      2015-2019     25-29     0.00025  0.00125  2.66   99385     125  496633  5872046  59.08
BEL      2015-2019     30-34     0.00038  0.00192  2.63   99260     191  495850  5375412  54.15
BEL      2015-2019     35-39     0.00056  0.00279  2.61   99070     276  494688  4879562  49.25
BEL      2015-2019     40-44     0.00090  0.00447  2.69   98794     441  492950  4384875  44.38
BEL      2015-2019     45-49     0.00155  0.00774  2.70   98352     761  490012  3891925  39.57
BEL      2015-2019     50-54     0.00244  0.01215  2.71   97591    1186  485238  3401913  34.86
BEL      2015-2019     55-59     0.00383  0.01901  2.69   96405    1832  477785  2916675  30.25
BEL      2015-2019     60-64     0.00631  0.03111  2.67   94573    2942  466007  2438890  25.79
BEL      2015-2019     65-69     0.00904  0.04426  2.63   91631    4056  448523  1972883  21.53
BEL      2015-2019     70-74     0.01437  0.06952  2.68   87575    6088  423730  1524360  17.41
BEL      2015-2019     75-79     0.02412  0.11425  2.70   81487    9310  385981  1100630  13.51
BEL      2015-2019     80-84     0.04635  0.20934  2.69   72177   15110  326012   714649   9.90
BEL      2015-2019     85-89     0.09530  0.38784  2.60   57067   22133  232245   388637   6.81
BEL      2015-2019     90-94     0.18467  0.62181  2.37   34934   21723  117626   156392   4.48
BEL      2015-2019     95-99     0.31857  0.82121  2.05   13212   10850   34057    38766   2.93
BEL      2015-2019    100-104    0.49272  0.93366  1.67    2362    2205    4476     4709   1.99
BEL      2015-2019    105-109    0.67104  0.97559  1.37     157     153     228      233   1.48
BEL      2015-2019    110+       0.79847  1.00000  1.25       4       4       5        5   1.25
BEL      2020-2023        0      0.00273  0.00272  0.14  100000     272   99767  8371977  83.72
BEL      2020-2023      1-4      0.00015  0.00061  1.67   99728      61  398769  8272210  82.95
BEL      2020-2023      5-9      0.00007  0.00035  2.39   99667      35  498244  7873441  79.00
BEL      2020-2023     10-14     0.00008  0.00042  2.74   99632      42  498065  7375197  74.02
BEL      2020-2023     15-19     0.00016  0.00078  2.60   99590      78  497762  6877132  69.05
BEL      2020-2023     20-24     0.00020  0.00102  2.60   99512     101  497316  6379370  64.11
BEL      2020-2023     25-29     0.00022  0.00108  2.65   99411     108  496800  5882054  59.17
BEL      2020-2023     30-34     0.00035  0.00173  2.67   99303     172  496114  5385254  54.23
BEL      2020-2023     35-39     0.00056  0.00280  2.74   99131     278  495025  4889139  49.32
